# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
30.6571352,-0.2487039,-2.8023206,-0.2281753,-0.2173179,4.0000000,0.0000000
30.7569956,-0.2224642,-2.6950868,-0.2510621,-0.1857182,4.0000000,-2.2977834
30.8568560,-0.1939657,-2.5881791,-0.2691400,-0.1409371,3.9422183,-9.7831847
30.9567164,-0.1650466,-2.4860052,-0.2816770,-0.0938649,3.6860792,-10.7082153
31.0565767,-0.1368199,-2.3898386,-0.2883671,-0.0363056,3.3835672,-11.5721877
31.1564371,-0.1103986,-2.3009531,-0.2882234,0.0468203,3.0228002,-10.6780400
31.2562975,-0.0868959,-2.2206221,-0.2790840,0.1887248,2.6466384,-9.8794725
31.3561579,-0.0581784,-2.1181242,-0.2789546,-0.4214454,2.2431138,-3.5930001
31.4560182,-0.0274125,-2.0257070,-0.3889754,-1.9487883,2.0770081,0.0000000
31.5558786,0.0155970,-1.9463412,-0.6173115,-2.7816652,2.0770081,0.0000000
31.6557390,0.0821575,-1.8738741,-0.8523293,-1.8652686,2.0770081,2.9789163
31.7555994,0.1566857,-1.8185043,-1.0074516,-1.5982188,2.2156069,-4.0564609
31.8554597,0.2463612,-1.7718447,-1.1790998,-1.8631161,2.0245381,-3.1763560
31.9553201,0.3449779,-1.7428691,-1.4027027,-2.5469690,1.8612819,0.0000000
32.0551805,0.4463300,-1.7405512,-1.7090270,-3.4638328,1.8612819,0.0000000
32.1550409,0.5372447,-1.7699537,-2.0588994,-3.3720372,1.8612819,0.3180141
32.2549012,0.6062146,-1.8183611,-2.2897147,-2.1742757,1.8782663,4.3294065
32.3547616,0.6704313,-1.8852649,-2.4516328,-1.3929777,2.0958427,5.8812665
32.4546220,0.7296357,-1.9666950,-2.5666548,-0.9377843,2.3594846,6.7791973
32.5544824,0.7835688,-2.0586813,-2.6512899,-0.6747265,2.6308010,7.0000000
32.6543427,0.8319716,-2.1572537,-2.7161997,-0.5214366,2.8842953,7.0000000
32.7542031,0.8745850,-2.2584421,-2.7682373,-0.4351642,3.1172431,7.0000000
32.8540635,0.9103652,-2.3561059,-2.8122704,-0.4126808,3.3339541,7.0000000
32.9539239,0.9410707,-2.4522857,-2.8522505,-0.3759695,3.5374136,7.0000000
33.0537842,0.9676774,-2.5478578,-2.8870000,-0.3217961,3.7297909,7.0000000
33.1536446,0.9910358,-2.6433782,-2.9154114,-0.2541500,3.9127210,3.4578999
33.2535050,1.0119964,-2.7394029,-2.9367055,-0.1783015,4.0000000,0.0000000
33.3533654,1.0314096,-2.8364881,-2.9504686,-0.0998940,4.0000000,0.0000000
33.4532257,1.0498202,-2.9335692,-2.9568730,-0.0443078,4.0000000,0.0000000
33.5530861,1.0673630,-3.0285383,-2.9609109,-0.0394410,4.0000000,0.0000000
33.6529465,1.0848091,-3.1250591,-2.9645663,-0.0351978,4.0000000,0.0000000
33.7528069,1.1021506,-3.2229449,-2.9678756,-0.0314664,4.0000000,0.0000000
33.8526672,1.1193793,-3.3220090,-2.9708697,-0.0281564,4.0000000,0.0000000
33.9525276,1.1364871,-3.4220645,-2.9735745,-0.0251937,4.0000000,0.0000000
34.0523880,1.1534659,-3.5229249,-2.9760121,-0.0225168,4.0000000,0.0000000
34.1522484,1.1700839,-3.6230408,-2.9780939,-0.0148754,4.0000000,0.0000000
34.2521087,1.1861248,-3.7205295,-2.9786182,0.0041824,4.0000000,0.0000000
34.3519691,1.2022706,-3.8184037,-2.9772732,0.0228640,4.0000000,0.0000000
34.4518295,1.2187015,-3.9166168,-2.9740800,0.0412046,4.0000000,0.0000000
34.5516899,1.2355978,-4.0151219,-2.9690579,0.0592345,4.0000000,0.0000000
34.6515502,1.2531395,-4.1138722,-2.9622243,0.0769763,4.0000000,0.0000000
34.7514106,1.2715068,-4.2128208,-2.9535958,0.0944434,4.0000000,0.0000000
34.8512710,1.2908800,-4.3119209,-2.9431883,0.1116372,4.0000000,0.0000000
